TripId,UserProgramName,UserId,UserRole,UserCity,UserState,UserZip,UserCountry,MembershipType,Bike,BikeType,CheckoutKioskName,ReturnKioskName,DurationMins,AdjustedDurationMins,UsageFee,AdjustmentFlag,Distance,EstimatedCarbonOffset,EstimatedCaloriesBurned,CheckoutDateLocal,ReturnDateLocal,CheckoutTimeLocal,ReturnTimeLocal,TripOver30Mins,LocalProgramFlag,TripRouteCategory,TripProgramName
3679000,Houston B-cycle,314189,Member,Houston,TX,77006,UNITED STATES,Annual Member,943,Standard,Taft & Fairview,METRO Transit Center ,10,0,0,N,1.5,1.4,60,2014-12-02,2014-12-02,08:27:47,08:37:55,N,Y,One Way,Houston B-cycle
3679028,Houston B-cycle,618282,Maintenance,,,,UNITED STATES,,991,Standard,McKinney & Caroline,McKinney & Caroline,0,0,0,N,.0,.0,0,2014-12-02,2014-12-02,08:34:24,08:34:25,N,Y,Round Trip,Houston B-cycle
3679089,Houston B-cycle,618282,Maintenance,,,,UNITED STATES,,871,Standard,1919 Runnels,1919 Runnels,0,0,0,N,.0,.0,0,2014-12-02,2014-12-02,08:44:49,08:44:52,N,Y,Round Trip,Houston B-cycle
3679093,Houston B-cycle,618282,Maintenance,,,,UNITED STATES,,859,Standard,1919 Runnels,Rusk & St. Emanuel ,13,0,0,N,2.0,1.9,78,2014-12-02,2014-12-02,08:45:08,08:58:19,N,Y,One Way,Houston B-cycle
3679096,Houston B-cycle,417593,Member,Houston,TX,77002,UNITED STATES,Annual Member,122,Standard,Market Square,Dallas & Smith,8,0,0,N,1.2,1.1,48,2014-12-02,2014-12-02,08:45:39,08:53:27,N,Y,One Way,Houston B-cycle
3679099,Houston B-cycle,390928,Member,Houston,TX,77006,UNITED STATES,Annual Member,856,Standard,Taft & Fairview,Lamar & Milam,14,0,0,N,2.1,2.0,84,2014-12-02,2014-12-02,08:46:05,09:00:02,N,Y,One Way,Houston B-cycle
3679103,Houston B-cycle,216063,Member,The Woodlands,TX,77381,UNITED STATES,Annual Member,861,Standard,Lamar & Milam,Main & Dallas,2,0,0,N,.3,.3,12,2014-12-02,2014-12-02,08:46:42,08:48:54,N,Y,One Way,Houston B-cycle
3679105,Houston B-cycle,208342,Member,Houston,TX,77002,UNITED STATES,Annual Member,881,Standard,West Gray & Baldwin,Market Square,8,0,0,N,1.2,1.1,48,2014-12-02,2014-12-02,08:47:02,08:55:38,N,Y,One Way,Houston B-cycle
3679171,Houston B-cycle,618282,Maintenance,,,,UNITED STATES,,151,Standard,Rusk & St. Emanuel ,Rusk & St. Emanuel ,0,0,0,N,.0,.0,0,2014-12-02,2014-12-02,08:58:17,08:58:37,N,Y,Round Trip,Houston B-cycle
3679172,Houston B-cycle,618282,Maintenance,,,,UNITED STATES,,113,Standard,Rusk & St. Emanuel ,Rusk & St. Emanuel ,0,0,0,N,.0,.0,0,2014-12-02,2014-12-02,08:58:33,08:58:51,N,Y,Round Trip,Houston B-cycle
3679176,Houston B-cycle,618282,Maintenance,,,,UNITED STATES,,925,Standard,Rusk & St. Emanuel ,Rusk & St. Emanuel ,1,0,0,N,.2,.1,6,2014-12-02,2014-12-02,08:58:47,08:59:01,N,Y,Round Trip,Houston B-cycle
3679217,Houston B-cycle,618282,Maintenance,,,,UNITED STATES,,221,Standard,Lamar & Crawford,Lamar & Crawford,1,0,0,N,.2,.1,6,2014-12-02,2014-12-02,09:04:44,09:05:05,N,Y,Round Trip,Houston B-cycle
3679222,Houston B-cycle,618282,Maintenance,,,,UNITED STATES,,267,Standard,Lamar & Crawford,Lamar & Crawford,0,0,0,N,.0,.0,0,2014-12-02,2014-12-02,09:05:11,09:05:31,N,Y,Round Trip,Houston B-cycle
3679224,Houston B-cycle,618282,Maintenance,,,,UNITED STATES,,275,Standard,Lamar & Crawford,Lamar & Crawford,0,0,0,N,.0,.0,0,2014-12-02,2014-12-02,09:05:25,09:05:43,N,Y,Round Trip,Houston B-cycle
3679311,Houston B-cycle,405779,Member,Houston,TX,77077,UNITED STATES,Annual Member,168,Standard,Smith & Capitol,Main & Dallas,6,0,0,N,.9,.9,36,2014-12-02,2014-12-02,09:22:37,09:28:59,N,Y,One Way,Houston B-cycle
3679343,Houston B-cycle,220476,Member,Houston,TX,77003,UNITED STATES,Annual Member,151,Standard,Rusk & St. Emanuel ,Dallas & Smith,12,0,0,N,1.8,1.7,72,2014-12-02,2014-12-02,09:26:37,09:38:18,N,Y,One Way,Houston B-cycle
3679411,Houston B-cycle,623714,Member,Houston,TX,77002,UNITED STATES,Annual Member,252,Standard,Elgin & Smith,Market Square,17,0,0,N,2.6,2.4,102,2014-12-02,2014-12-02,09:38:49,09:55:03,N,Y,One Way,Houston B-cycle
3679462,Houston B-cycle,241130,Member,Houston,TX,77006,UNITED STATES,Annual Member,923,Standard,Westheimer & Waugh,Freed Library ,5,0,0,N,.8,.7,30,2014-12-02,2014-12-02,09:49:03,09:54:54,N,Y,One Way,Houston B-cycle
3679499,Houston B-cycle,363954,Member,Houston,TX,77009,UNITED STATES,Annual Member,881,Standard,Market Square,Smith & Capitol,4,0,0,N,.6,.6,24,2014-12-02,2014-12-02,09:55:26,09:59:04,N,Y,One Way,Houston B-cycle
3679501,Houston B-cycle,623714,Member,Houston,TX,77002,UNITED STATES,Annual Member,315,Standard,Market Square,Market Square,0,0,0,N,.0,.0,0,2014-12-02,2014-12-02,09:55:44,09:55:44,N,Y,Round Trip,Houston B-cycle
3679539,Houston B-cycle,618397,Member,houston,TX,77002,UNITED STATES,Annual Member,455,Standard,Taft & Fairview,Taft & Fairview,2,0,0,N,.3,.3,12,2014-12-02,2014-12-02,10:05:18,10:07:52,N,Y,Round Trip,Houston B-cycle
3679561,Houston B-cycle,618397,Member,houston,TX,77002,UNITED STATES,Annual Member,894,Standard,Taft & Fairview,Market Square,19,0,0,N,2.7,2.6,108,2014-12-02,2014-12-02,10:10:03,10:29:22,N,Y,One Way,Houston B-cycle
3679592,Houston B-cycle,623888,Subscriber,,,77002,UNITED STATES,24 Hour Kiosk,429,Standard,Milam & Webster,Milam & Webster,194,0,10,N,2.7,2.6,108,2014-12-02,2014-12-02,10:16:42,13:30:30,Y,Y,Round Trip,Houston B-cycle
3679649,Houston B-cycle,623890,Subscriber,,,77006,UNITED STATES,24 Hour Kiosk,145,Standard,Menil Collection / Alabama & Mandell,Menil Collection / Alabama & Mandell,124,0,4,N,2.7,2.6,108,2014-12-02,2014-12-02,10:29:33,12:33:02,Y,Y,Round Trip,Houston B-cycle
3679711,Houston B-cycle,208463,Member,Houston,TX,77003,UNITED STATES,Annual Member,168,Standard,Main & Dallas,Tellepsen YMCA,3,0,0,N,.5,.4,18,2014-12-02,2014-12-02,10:55:46,10:58:40,N,Y,One Way,Houston B-cycle
3679813,Houston B-cycle,618282,Maintenance,,,,UNITED STATES,,517,Standard,Leonel Castillo Comm Ctr / South St. & Henry,Market Square,1492,0,0,N,2.7,2.6,108,2014-12-02,2014-12-03,11:28:37,12:20:00,Y,Y,One Way,Houston B-cycle
3679816,Houston B-cycle,618282,Maintenance,,,,UNITED STATES,,160 G,Standard,Leonel Castillo Comm Ctr / South St. & Henry,Leonel Castillo Comm Ctr / South St. & Henry,0,0,0,N,.0,.0,0,2014-12-02,2014-12-02,11:29:30,11:29:54,N,Y,Round Trip,Houston B-cycle
3679817,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,305,Standard,Leonel Castillo Comm Ctr / South St. & Henry,Leonel Castillo Comm Ctr / South St. & Henry,1,0,0,N,.2,.1,6,2014-12-02,2014-12-02,11:29:39,11:30:19,N,Y,Round Trip,Houston B-cycle
3679820,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,184,Standard,Leonel Castillo Comm Ctr / South St. & Henry,Leonel Castillo Comm Ctr / South St. & Henry,0,0,0,N,.0,.0,0,2014-12-02,2014-12-02,11:30:18,11:30:41,N,Y,Round Trip,Houston B-cycle
3679823,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,937,Standard,Leonel Castillo Comm Ctr / South St. & Henry,Leonel Castillo Comm Ctr / South St. & Henry,1,0,0,N,.2,.1,6,2014-12-02,2014-12-02,11:30:39,11:31:00,N,Y,Round Trip,Houston B-cycle
3679889,Houston B-cycle,333416,Member,Houston,TX,77040,UNITED STATES,Annual Member,798,Standard,Spotts Park,Tellepsen YMCA,18,0,0,N,2.7,2.6,108,2014-12-02,2014-12-02,11:51:45,12:09:31,N,Y,One Way,Houston B-cycle
3679980,Houston B-cycle,207458,Member,Houston,TX,77004,UNITED STATES,Annual Member,946,Standard,Elgin & Smith,Elgin & Smith,43,0,0,N,2.7,2.6,108,2014-12-02,2014-12-02,12:17:53,13:00:19,Y,Y,Round Trip,Houston B-cycle
3680013,Houston B-cycle,208463,Member,Houston,TX,77003,UNITED STATES,Annual Member,269,Standard,Tellepsen YMCA,Main & Dallas,3,0,0,N,.5,.4,18,2014-12-02,2014-12-02,12:28:45,12:31:57,N,Y,One Way,Houston B-cycle
3680051,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,881,Standard,Smith & Capitol,Smith & Capitol,2,0,0,N,.3,.3,12,2014-12-02,2014-12-02,12:41:31,12:43:34,N,Y,Round Trip,Houston B-cycle
3680057,Houston B-cycle,313266,Member,bellaire,TX,77401,UNITED STATES,Annual Member,893,Standard,Dallas & Smith,Tellepsen YMCA,4,0,0,N,.6,.6,24,2014-12-02,2014-12-02,12:42:09,12:46:22,N,Y,One Way,Houston B-cycle
3680150,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,413,Standard,City Hall,City Hall,14,0,0,N,2.1,2.0,84,2014-12-02,2014-12-02,13:01:43,13:15:59,N,Y,Round Trip,Houston B-cycle
3680151,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,922,Standard,City Hall,City Hall,14,0,0,N,2.1,2.0,84,2014-12-02,2014-12-02,13:01:50,13:15:52,N,Y,Round Trip,Houston B-cycle
3680154,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,314 G,Standard,City Hall,City Hall,14,0,0,N,2.1,2.0,84,2014-12-02,2014-12-02,13:01:59,13:15:45,N,Y,Round Trip,Houston B-cycle
3680159,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,918,Standard,City Hall,City Hall,13,0,0,N,2.0,1.9,78,2014-12-02,2014-12-02,13:02:09,13:15:38,N,Y,Round Trip,Houston B-cycle
3680162,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,251,Standard,City Hall,City Hall,9,0,0,N,1.4,1.3,54,2014-12-02,2014-12-02,13:02:17,13:11:57,N,Y,Round Trip,Houston B-cycle
3680192,Houston B-cycle,544007,Subscriber,,,77002,UNITED STATES,24 Hour Kiosk,315,Standard,Market Square,1919 Runnels,7,0,0,N,1.1,1.0,42,2014-12-02,2014-12-02,13:09:44,13:16:06,N,Y,One Way,Houston B-cycle
3680215,Houston B-cycle,623911,Subscriber,,,92677,UNITED STATES,24 Hour Kiosk,221,Standard,Lamar & Crawford,Lamar & Crawford,20,0,0,N,2.7,2.6,108,2014-12-02,2014-12-02,13:16:07,13:36:48,N,Y,Round Trip,Houston B-cycle
3680267,Houston B-cycle,597156,Member,Houston,TX,75904,UNITED STATES,Annual Member,189,Standard,Leonel Castillo Comm Ctr / South St. & Henry,Stude Park,9,0,0,N,1.4,1.3,54,2014-12-02,2014-12-02,13:28:17,13:37:54,N,Y,One Way,Houston B-cycle
3680305,Houston B-cycle,597156,Member,Houston,TX,75904,UNITED STATES,Annual Member,190,Standard,Stude Park,Westheimer & Waugh,219,0,12,N,2.7,2.6,108,2014-12-02,2014-12-02,13:38:27,17:17:10,Y,Y,One Way,Houston B-cycle
3680324,Houston B-cycle,208342,Member,Houston,TX,77002,UNITED STATES,Annual Member,252,Standard,Market Square,1919 Runnels,8,0,0,N,1.2,1.1,48,2014-12-02,2014-12-02,13:44:24,13:52:52,N,Y,One Way,Houston B-cycle
3680345,Houston B-cycle,313266,Member,bellaire,TX,77401,UNITED STATES,Annual Member,893,Standard,Tellepsen YMCA,Dallas & Smith,4,0,0,N,.6,.6,24,2014-12-02,2014-12-02,13:50:32,13:54:05,N,Y,One Way,Houston B-cycle
3680348,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,261,Standard,Dallas & Smith,Dallas & Smith,24,0,0,N,2.7,2.6,108,2014-12-02,2014-12-02,13:51:36,14:15:02,N,Y,Round Trip,Houston B-cycle
3680350,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,992,Standard,Dallas & Smith,Dallas & Smith,24,0,0,N,2.7,2.6,108,2014-12-02,2014-12-02,13:51:46,14:15:07,N,Y,Round Trip,Houston B-cycle
3680353,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,265,Standard,Dallas & Smith,McKinney & Caroline,4140,0,0,N,2.7,2.6,108,2014-12-02,2014-12-05,13:52:01,10:52:26,Y,Y,One Way,Houston B-cycle
3680354,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,073,Standard,Dallas & Smith,Dallas & Smith,23,0,0,N,2.7,2.6,108,2014-12-02,2014-12-02,13:52:11,14:15:12,N,Y,Round Trip,Houston B-cycle
3680355,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,151,Standard,Dallas & Smith,Dallas & Smith,23,0,0,N,2.7,2.6,108,2014-12-02,2014-12-02,13:52:20,14:15:17,N,Y,Round Trip,Houston B-cycle
3680356,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,122,Standard,Dallas & Smith,Dallas & Smith,0,0,0,N,.0,.0,0,2014-12-02,2014-12-02,13:52:30,13:52:45,N,Y,Round Trip,Houston B-cycle
3680357,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,255,Standard,Dallas & Smith,Dallas & Smith,23,0,0,N,2.7,2.6,108,2014-12-02,2014-12-02,13:52:38,14:15:25,N,Y,Round Trip,Houston B-cycle
3680367,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,893,Standard,Dallas & Smith,Dallas & Smith,19,0,0,N,2.7,2.6,108,2014-12-02,2014-12-02,13:56:36,14:15:29,N,Y,Round Trip,Houston B-cycle
3680386,Houston B-cycle,623917,Subscriber,,,77025,UNITED STATES,24 Hour Kiosk,981,Standard,Market Square,Lamar & Crawford,18,0,0,N,2.7,2.6,108,2014-12-02,2014-12-02,14:00:16,14:18:24,N,Y,One Way,Houston B-cycle
3680394,Houston B-cycle,623917,Subscriber,,,77025,UNITED STATES,24 Hour Kiosk,858,Standard,Market Square,Lamar & Crawford,17,0,0,N,2.6,2.4,102,2014-12-02,2014-12-02,14:01:12,14:18:22,N,Y,One Way,Houston B-cycle
3680481,Houston B-cycle,235271,Member,Houston,TX,77002,UNITED STATES,Annual Member,109,Standard,West Gray & Baldwin,West Gray & Baldwin,35,0,0,N,2.7,2.6,108,2014-12-02,2014-12-02,14:18:53,14:53:15,Y,Y,Round Trip,Houston B-cycle
3680513,Houston B-cycle,623925,Subscriber,,,00100,UNITED STATES,24 Hour Kiosk,99,Standard,La Branch & Lamar,La Branch & Lamar,132,0,6,N,2.7,2.6,108,2014-12-02,2014-12-02,14:25:36,16:37:22,Y,Y,Round Trip,Houston B-cycle
3680515,Houston B-cycle,346977,Member,Houston ,TX,77004,UNITED STATES,Annual Member,197,Standard,Smith & Capitol,Market Square,3,0,0,N,.5,.4,18,2014-12-02,2014-12-02,14:25:43,14:28:08,N,Y,One Way,Houston B-cycle
3680530,Houston B-cycle,439324,Subscriber,,,77002,UNITED STATES,24 Hour Kiosk,991,Standard,McKinney & Caroline,La Branch & Lamar,179,0,8,N,2.7,2.6,108,2014-12-02,2014-12-02,14:31:59,17:30:16,Y,Y,One Way,Houston B-cycle
3680532,Houston B-cycle,623930,Subscriber,,,33184,UNITED STATES,24 Hour Kiosk,827,Standard,Herman Park Lake Plaza,Herman Park Lake Plaza,47,0,0,N,2.7,2.6,108,2014-12-02,2014-12-02,14:32:24,15:19:12,Y,Y,Round Trip,Houston B-cycle
3680542,Houston B-cycle,623930,Subscriber,,,33184,UNITED STATES,24 Hour Kiosk,103,Standard,Herman Park Lake Plaza,Herman Park Lake Plaza,45,0,0,N,2.7,2.6,108,2014-12-02,2014-12-02,14:34:03,15:19:20,Y,Y,Round Trip,Houston B-cycle
3680603,Houston B-cycle,205152,Member,Cypress,TX,77429,UNITED STATES,Annual Member,936,Standard,McKinney & Caroline,Lamar & Milam,3,0,0,N,.5,.4,18,2014-12-02,2014-12-02,14:47:19,14:50:24,N,Y,One Way,Houston B-cycle
3680607,Houston B-cycle,623938,Subscriber,,,77006,UNITED STATES,24 Hour Kiosk,240,Standard,Spotts Park,Spotts Park,1,0,0,N,.2,.1,6,2014-12-02,2014-12-02,14:48:26,14:49:36,N,Y,Round Trip,Houston B-cycle
3680612,Houston B-cycle,208342,Member,Houston,TX,77002,UNITED STATES,Annual Member,252,Standard,1919 Runnels,Market Square,14,0,0,N,2.1,2.0,84,2014-12-02,2014-12-02,14:49:25,15:03:22,N,Y,One Way,Houston B-cycle
3680613,Houston B-cycle,623938,Subscriber,,,77006,UNITED STATES,24 Hour Kiosk,277 G,Standard,Spotts Park,Spotts Park,912,56,0,Y,8.4,8.0,336,2014-12-02,2014-12-03,14:49:36,06:01:12,Y,Y,Round Trip,Houston B-cycle
3680615,Houston B-cycle,623938,Subscriber,,,77006,UNITED STATES,24 Hour Kiosk,244,Standard,Spotts Park,Spotts Park,56,0,0,N,2.7,2.6,108,2014-12-02,2014-12-02,14:50:31,15:46:13,Y,Y,Round Trip,Houston B-cycle
3680622,Houston B-cycle,623938,Subscriber,,,77006,UNITED STATES,24 Hour Kiosk,838,Standard,Spotts Park,Spotts Park,55,0,0,N,2.7,2.6,108,2014-12-02,2014-12-02,14:51:25,15:46:19,Y,Y,Round Trip,Houston B-cycle
3680663,Houston B-cycle,576103,Subscriber,,,77004,UNITED STATES,24 Hour Kiosk,089,Standard,McKinney & Caroline,1919 Runnels,9,0,0,N,1.4,1.3,54,2014-12-02,2014-12-02,15:03:34,15:12:32,N,Y,One Way,Houston B-cycle
3680666,Houston B-cycle,346977,Member,Houston ,TX,77004,UNITED STATES,Annual Member,197,Standard,Market Square,Smith & Capitol,3,0,0,N,.5,.4,18,2014-12-02,2014-12-02,15:04:11,15:07:22,N,Y,One Way,Houston B-cycle
3680715,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,832,Standard,McKinney & Caroline,McKinney & Caroline,16,0,0,N,2.4,2.3,96,2014-12-02,2014-12-02,15:18:19,15:34:44,N,Y,Round Trip,Houston B-cycle
3680716,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,242,Standard,McKinney & Caroline,McKinney & Caroline,16,0,0,N,2.4,2.3,96,2014-12-02,2014-12-02,15:18:32,15:34:06,N,Y,Round Trip,Houston B-cycle
3680717,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,224,Standard,McKinney & Caroline,McKinney & Caroline,16,0,0,N,2.4,2.3,96,2014-12-02,2014-12-02,15:18:42,15:34:13,N,Y,Round Trip,Houston B-cycle
3680720,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,380,Standard,McKinney & Caroline,Sabine Bridge ,2631,0,0,N,2.7,2.6,108,2014-12-02,2014-12-04,15:18:53,11:09:11,Y,Y,One Way,Houston B-cycle
3680722,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,512,Standard,McKinney & Caroline,McKinney & Caroline,15,0,0,N,2.3,2.1,90,2014-12-02,2014-12-02,15:19:02,15:34:22,N,Y,Round Trip,Houston B-cycle
3680724,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,119,Standard,McKinney & Caroline,McKinney & Caroline,15,0,0,N,2.3,2.1,90,2014-12-02,2014-12-02,15:19:13,15:34:28,N,Y,Round Trip,Houston B-cycle
3680785,Houston B-cycle,623944,Subscriber,,,77099,UNITED STATES,24 Hour Kiosk,827,Standard,Herman Park Lake Plaza,Herman Park Lake Plaza,55,0,0,N,2.7,2.6,108,2014-12-02,2014-12-02,15:30:24,16:25:29,Y,Y,Round Trip,Houston B-cycle
3680834,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,089,Standard,1919 Runnels,McKinney & Caroline,37,0,0,N,2.7,2.6,108,2014-12-02,2014-12-02,15:45:25,16:22:43,Y,Y,One Way,Houston B-cycle
3680846,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,871,Standard,1919 Runnels,McKinney & Caroline,36,0,0,N,2.7,2.6,108,2014-12-02,2014-12-02,15:47:00,16:23:33,Y,Y,One Way,Houston B-cycle
3680855,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,994,Standard,1919 Runnels,McKinney & Caroline,32,0,0,N,2.7,2.6,108,2014-12-02,2014-12-02,15:49:26,16:21:51,Y,Y,One Way,Houston B-cycle
3680886,Houston B-cycle,618335,Subscriber,,,77043,UNITED STATES,24 Hour Kiosk,085,Standard,Herman Park Lake Plaza,Herman Park Lake Plaza,34,0,0,N,2.7,2.6,108,2014-12-02,2014-12-02,15:57:29,16:31:36,Y,Y,Round Trip,Houston B-cycle
3680889,Houston B-cycle,618335,Subscriber,,,77043,UNITED STATES,24 Hour Kiosk,805,Standard,Herman Park Lake Plaza,Herman Park Lake Plaza,34,0,0,N,2.7,2.6,108,2014-12-02,2014-12-02,15:57:58,16:31:46,Y,Y,Round Trip,Houston B-cycle
3680895,Houston B-cycle,618335,Subscriber,,,77043,UNITED STATES,24 Hour Kiosk,204,Standard,Herman Park Lake Plaza,Herman Park Lake Plaza,33,0,0,N,2.7,2.6,108,2014-12-02,2014-12-02,15:58:51,16:31:19,Y,Y,Round Trip,Houston B-cycle
3680949,Houston B-cycle,623911,Subscriber,,,92677,UNITED STATES,24 Hour Kiosk,143,Standard,Lamar & Crawford,Smith & Capitol,10,0,0,N,1.5,1.4,60,2014-12-02,2014-12-02,16:16:06,16:26:22,N,Y,One Way,Houston B-cycle
3680983,Houston B-cycle,623944,Subscriber,,,77099,UNITED STATES,24 Hour Kiosk,827,Standard,Herman Park Lake Plaza,Herman Park Lake Plaza,59,0,0,N,2.7,2.6,108,2014-12-02,2014-12-02,16:25:38,17:24:48,Y,Y,Round Trip,Houston B-cycle
3681010,Houston B-cycle,586358,Member,Houston,TX,77002,UNITED STATES,Annual Member,893,Standard,Dallas & Smith,West Gray & Baldwin,6,0,0,N,.9,.9,36,2014-12-02,2014-12-02,16:31:24,16:37:04,N,Y,One Way,Houston B-cycle
3681034,Houston B-cycle,123335,Member,Houston,TX,77042,UNITED STATES,Annual Member,251,Standard,City Hall,City Hall,93,55,0,Y,8.3,7.8,330,2014-12-02,2014-12-02,16:37:51,18:10:18,Y,Y,Round Trip,Houston B-cycle
3681071,Houston B-cycle,220476,Member,Houston,TX,77003,UNITED STATES,Annual Member,261,Standard,Dallas & Smith,Rusk & St. Emanuel ,8,0,0,N,1.2,1.1,48,2014-12-02,2014-12-02,16:46:07,16:54:14,N,Y,One Way,Houston B-cycle
3681085,Houston B-cycle,613193,Maintenance,,,,UNITED STATES,,923,Standard,Freed Library ,Market Square,909,0,0,N,2.7,2.6,108,2014-12-02,2014-12-03,16:48:35,07:57:31,Y,Y,One Way,Houston B-cycle
3681195,Houston B-cycle,597156,Member,Houston,TX,75904,UNITED STATES,Annual Member,190,Standard,Westheimer & Waugh,Freed Library ,7,0,0,N,1.1,1.0,42,2014-12-02,2014-12-02,17:17:20,17:24:04,N,Y,One Way,Houston B-cycle
3681198,Houston B-cycle,540882,Member,Houston,TX,77010,UNITED STATES,Annual Member,124,Standard,Lamar & Milam,La Branch & Lamar,5,0,0,N,.8,.7,30,2014-12-02,2014-12-02,17:18:34,17:23:55,N,Y,One Way,Houston B-cycle
3681207,Houston B-cycle,620385,Member,Houston,TX,77007,UNITED STATES,Annual Member,992,Standard,Dallas & Smith,Sabine Bridge ,4,0,0,N,.6,.6,24,2014-12-02,2014-12-02,17:23:19,17:27:56,N,Y,One Way,Houston B-cycle
3681212,Houston B-cycle,597156,Member,Houston,TX,75904,UNITED STATES,Annual Member,190,Standard,Freed Library ,Menil Collection / Alabama & Mandell,7,0,0,N,1.1,1.0,42,2014-12-02,2014-12-02,17:24:50,17:31:27,N,Y,One Way,Houston B-cycle
3681218,Houston B-cycle,208675,Member,Katy,TX,77494,UNITED STATES,Annual Member,187,Standard,La Branch & Lamar,METRO Transit Center ,6,0,0,N,.9,.9,36,2014-12-02,2014-12-02,17:26:59,17:32:00,N,Y,One Way,Houston B-cycle
3681229,Houston B-cycle,618397,Member,houston,TX,77002,UNITED STATES,Annual Member,502,Standard,Market Square,Taft & Fairview,24,0,0,N,2.7,2.6,108,2014-12-02,2014-12-02,17:29:06,17:53:54,N,Y,One Way,Houston B-cycle
3681238,Houston B-cycle,390928,Member,Houston,TX,77006,UNITED STATES,Annual Member,856,Standard,Lamar & Milam,Taft & Fairview,16,0,0,N,2.4,2.3,96,2014-12-02,2014-12-02,17:30:40,17:46:39,N,Y,One Way,Houston B-cycle
3681239,Houston B-cycle,424852,Member,Houston,TX,77003,UNITED STATES,Annual Member,832,Standard,McKinney & Caroline,Rusk & St. Emanuel ,5,0,0,N,.8,.7,30,2014-12-02,2014-12-02,17:31:00,17:36:26,N,Y,One Way,Houston B-cycle
3681244,Houston B-cycle,597156,Member,Houston,TX,75904,UNITED STATES,Annual Member,190,Standard,Menil Collection / Alabama & Mandell,MFAH/ Fannin & Binz,26,0,0,N,2.7,2.6,108,2014-12-02,2014-12-02,17:31:45,17:57:44,N,Y,One Way,Houston B-cycle
3681275,Houston B-cycle,360100,Member,Houston,TX,77002,UNITED STATES,Annual Member,073,Standard,Dallas & Smith,West Gray & Baldwin,6,0,0,N,.9,.9,36,2014-12-02,2014-12-02,17:41:52,17:47:47,N,Y,One Way,Houston B-cycle
3681298,Houston B-cycle,216063,Member,The Woodlands,TX,77381,UNITED STATES,Annual Member,816,Standard,Main & Dallas,Lamar & Milam,4,0,0,N,.6,.6,24,2014-12-02,2014-12-02,17:48:47,17:52:09,N,Y,One Way,Houston B-cycle
3681305,Houston B-cycle,215938,Member,Houston,TX,77025,UNITED STATES,Annual Member,269,Standard,Main & Dallas,Westheimer & Waugh,22,0,0,N,3.3,3.1,132,2014-12-02,2014-12-02,17:50:07,18:12:23,N,Y,One Way,Houston B-cycle
3681361,Houston B-cycle,256233,Member,Houston,TX,77006,UNITED STATES,Annual Member,931,Standard,Lamar & Milam,Westheimer & Waugh,21,0,0,N,2.7,2.6,108,2014-12-02,2014-12-02,18:03:30,18:24:47,N,Y,One Way,Houston B-cycle
3681418,Houston B-cycle,623960,Subscriber,,,77021,UNITED STATES,24 Hour Kiosk,863,Standard,Stude Park,Stude Park,92,0,2,N,2.7,2.6,108,2014-12-02,2014-12-02,18:20:23,19:52:46,Y,Y,Round Trip,Houston B-cycle
3681420,Houston B-cycle,491129,Subscriber,,,77091,UNITED STATES,24 Hour Kiosk,872,Standard,Stude Park,Stude Park,91,0,2,N,2.7,2.6,108,2014-12-02,2014-12-02,18:21:52,19:52:41,Y,Y,Round Trip,Houston B-cycle
3681477,Houston B-cycle,594342,Subscriber,,,77006,UNITED STATES,24 Hour Kiosk,089,Standard,McKinney & Caroline,Spotts Park,75,0,2,N,2.7,2.6,108,2014-12-02,2014-12-02,18:39:08,19:54:58,Y,Y,One Way,Houston B-cycle
3681496,Houston B-cycle,208342,Member,Houston,TX,77002,UNITED STATES,Annual Member,252,Standard,Market Square,La Branch & Lamar,5,0,0,N,.8,.7,30,2014-12-02,2014-12-02,18:44:32,18:49:37,N,Y,One Way,Houston B-cycle
